non inappropriate,0,0.96,0004680.jpg
non inappropriate,0,0.99,0001815.jpg
inappropriate,1,0.79,0004129.jpg
non inappropriate,0,0.85,0003680.jpg
non inappropriate,0,0.92,0002193.jpg
inappropriate,1,0.52,0000745.jpg
non inappropriate,0,0.98,0000027.jpg
non inappropriate,0,1.00,0000066.jpg
non inappropriate,0,0.96,0000860.jpg
non inappropriate,0,0.94,0000390.jpg
non inappropriate,0,0.99,0001592.jpg
non inappropriate,0,0.99,0000642.jpg
non inappropriate,0,0.98,0004144.jpg
non inappropriate,0,0.92,0001910.jpg
non inappropriate,0,0.94,0000342.jpg
non inappropriate,0,0.84,0000453.jpg
non inappropriate,0,0.94,0000457.jpg
non inappropriate,0,0.99,0000981.jpg
non inappropriate,0,0.99,0004530.jpg
non inappropriate,0,0.92,0001788.jpg
non inappropriate,0,0.99,0004607.jpg
non inappropriate,0,0.98,0003371.jpg
non inappropriate,0,0.99,0003225.jpg
non inappropriate,0,1.00,0001884.jpg
non inappropriate,0,0.65,0003013.jpg
non inappropriate,0,0.95,0004021.jpg
non inappropriate,0,0.83,0002940.jpg
non inappropriate,0,0.96,0003480.jpg
non inappropriate,0,1.00,0004587.jpg
non inappropriate,0,0.93,0002764.jpg
non inappropriate,0,0.67,0002329.jpg
non inappropriate,0,0.98,0002126.jpg
non inappropriate,0,0.66,0000097.jpg
non inappropriate,0,0.86,0003646.jpg
non inappropriate,0,0.74,0003419.jpg
inappropriate,1,0.55,0004141.jpg
non inappropriate,0,0.99,0003375.jpg
non inappropriate,0,0.98,0002951.jpg
inappropriate,1,0.57,0003317.jpg
non inappropriate,0,0.97,0001957.jpg
non inappropriate,0,0.69,0000320.jpg
non inappropriate,0,0.90,0004593.jpg
non inappropriate,0,0.98,0002754.jpg
inappropriate,1,0.72,0000333.jpg
non inappropriate,0,0.66,0000284.jpg
non inappropriate,0,0.96,0003894.jpg
non inappropriate,0,0.94,0001340.jpg
non inappropriate,0,0.82,0002886.jpg
non inappropriate,0,0.96,0003148.jpg
inappropriate,1,0.76,0004578.jpg
non inappropriate,0,0.88,0001436.jpg
non inappropriate,0,0.95,0001798.jpg
non inappropriate,0,0.56,0004178.jpg
inappropriate,1,0.74,0003518.jpg
non inappropriate,0,0.91,0004341.jpg
non inappropriate,0,0.77,0002991.jpg
non inappropriate,0,0.99,0003912.jpg
non inappropriate,0,0.99,0002010.jpg
non inappropriate,0,0.92,0002686.jpg
non inappropriate,0,0.98,0002756.jpg
non inappropriate,0,0.72,0003003.jpg
non inappropriate,0,0.99,0003429.jpg
non inappropriate,0,0.97,0002528.jpg
non inappropriate,0,0.94,0001679.jpg
non inappropriate,0,0.97,0001825.jpg
non inappropriate,0,0.98,0000018.jpg
