non inappropriate,0,0.84,0004680.jpg
non inappropriate,0,0.80,0001815.jpg
inappropriate,1,0.52,0004129.jpg
non inappropriate,0,0.61,0003680.jpg
non inappropriate,0,0.71,0002193.jpg
inappropriate,1,0.84,0000745.jpg
non inappropriate,0,0.69,0000027.jpg
non inappropriate,0,0.71,0000066.jpg
non inappropriate,0,0.53,0000860.jpg
inappropriate,1,0.55,0000390.jpg
non inappropriate,0,0.90,0001592.jpg
non inappropriate,0,0.96,0000642.jpg
inappropriate,1,0.52,0004144.jpg
inappropriate,1,0.62,0001910.jpg
inappropriate,1,0.53,0000342.jpg
non inappropriate,0,0.72,0000453.jpg
inappropriate,1,1.00,0000457.jpg
inappropriate,1,0.96,0000981.jpg
non inappropriate,0,1.00,0004530.jpg
non inappropriate,0,0.95,0001788.jpg
non inappropriate,0,0.74,0004607.jpg
non inappropriate,0,0.57,0003371.jpg
non inappropriate,0,0.96,0003225.jpg
non inappropriate,0,0.98,0001884.jpg
inappropriate,1,0.93,0003013.jpg
non inappropriate,0,0.79,0004021.jpg
inappropriate,1,0.59,0002940.jpg
non inappropriate,0,0.96,0003480.jpg
non inappropriate,0,0.78,0004587.jpg
non inappropriate,0,0.90,0002764.jpg
inappropriate,1,0.78,0002329.jpg
non inappropriate,0,0.98,0002126.jpg
inappropriate,1,0.85,0000097.jpg
inappropriate,1,0.87,0003646.jpg
non inappropriate,0,0.96,0003419.jpg
inappropriate,1,0.62,0004141.jpg
inappropriate,1,0.82,0003375.jpg
non inappropriate,0,0.87,0002951.jpg
non inappropriate,0,0.98,0003317.jpg
non inappropriate,0,0.83,0001957.jpg
inappropriate,1,0.85,0000320.jpg
inappropriate,1,0.94,0004593.jpg
non inappropriate,0,0.89,0002754.jpg
non inappropriate,0,0.54,0000333.jpg
inappropriate,1,0.99,0000284.jpg
non inappropriate,0,0.98,0003894.jpg
non inappropriate,0,0.87,0001340.jpg
non inappropriate,0,0.65,0002886.jpg
non inappropriate,0,0.94,0003148.jpg
inappropriate,1,0.64,0004578.jpg
non inappropriate,0,0.57,0001436.jpg
non inappropriate,0,0.92,0001798.jpg
inappropriate,1,0.85,0004178.jpg
inappropriate,1,0.51,0003518.jpg
non inappropriate,0,0.57,0004341.jpg
non inappropriate,0,0.96,0002991.jpg
inappropriate,1,0.83,0003912.jpg
non inappropriate,0,0.91,0002010.jpg
non inappropriate,0,0.71,0002686.jpg
inappropriate,1,0.90,0002756.jpg
non inappropriate,0,0.68,0003003.jpg
non inappropriate,0,1.00,0003429.jpg
non inappropriate,0,0.80,0002528.jpg
non inappropriate,0,0.73,0001679.jpg
non inappropriate,0,0.84,0001825.jpg
non inappropriate,0,0.82,0000018.jpg
inappropriate,1,0.97,0001445.jpg
non inappropriate,0,0.75,0001394.jpg
non inappropriate,0,0.97,0002513.jpg
non inappropriate,0,0.98,0002640.jpg
inappropriate,1,0.62,0003649.jpg
inappropriate,1,0.80,0001440.jpg
non inappropriate,0,0.93,0000410.jpg
non inappropriate,0,0.95,0002089.jpg
non inappropriate,0,0.88,0002553.jpg
non inappropriate,0,0.94,0002173.jpg
non inappropriate,0,1.00,0004678.jpg
inappropriate,1,0.94,0000338.jpg
inappropriate,1,0.78,0000478.jpg
non inappropriate,0,0.99,0002817.jpg
