non inappropriate,0,0.88,0004680.jpg
non inappropriate,0,0.97,0001815.jpg
inappropriate,1,0.75,0004129.jpg
non inappropriate,0,0.59,0003680.jpg
non inappropriate,0,0.95,0002193.jpg
inappropriate,1,0.69,0000745.jpg
non inappropriate,0,0.99,0000027.jpg
non inappropriate,0,1.00,0000066.jpg
non inappropriate,0,0.93,0000860.jpg
non inappropriate,0,0.86,0000390.jpg
non inappropriate,0,0.97,0001592.jpg
non inappropriate,0,0.92,0000642.jpg
non inappropriate,0,0.98,0004144.jpg
inappropriate,1,0.59,0001910.jpg
non inappropriate,0,0.97,0000342.jpg
non inappropriate,0,0.77,0000453.jpg
inappropriate,1,0.66,0000457.jpg
non inappropriate,0,0.94,0000981.jpg
non inappropriate,0,0.99,0004530.jpg
non inappropriate,0,0.95,0001788.jpg
non inappropriate,0,0.92,0004607.jpg
non inappropriate,0,0.84,0003371.jpg
non inappropriate,0,0.99,0003225.jpg
non inappropriate,0,0.99,0001884.jpg
non inappropriate,0,0.56,0003013.jpg
non inappropriate,0,0.97,0004021.jpg
inappropriate,1,0.51,0002940.jpg
non inappropriate,0,0.95,0003480.jpg
non inappropriate,0,0.99,0004587.jpg
non inappropriate,0,0.56,0002764.jpg
non inappropriate,0,0.92,0002329.jpg
non inappropriate,0,0.97,0002126.jpg
inappropriate,1,0.55,0000097.jpg
inappropriate,1,0.64,0003646.jpg
non inappropriate,0,0.92,0003419.jpg
non inappropriate,0,0.91,0004141.jpg
non inappropriate,0,0.99,0003375.jpg
non inappropriate,0,0.98,0002951.jpg
inappropriate,1,0.84,0003317.jpg
non inappropriate,0,0.98,0001957.jpg
inappropriate,1,0.57,0000320.jpg
non inappropriate,0,0.56,0004593.jpg
non inappropriate,0,0.91,0002754.jpg
non inappropriate,0,0.63,0000333.jpg
inappropriate,1,0.72,0000284.jpg
non inappropriate,0,0.98,0003894.jpg
non inappropriate,0,0.99,0001340.jpg
non inappropriate,0,0.58,0002886.jpg
non inappropriate,0,0.98,0003148.jpg
inappropriate,1,0.88,0004578.jpg
non inappropriate,0,0.96,0001436.jpg
